Data;CDI_Diario;Taxa
21/01/2014;0,03909;0,00039090
22/01/2014;0,038802;0,00038802
23/01/2014;0,038802;0,00038802
24/01/2014;0,038802;0,00038802
27/01/2014;0,038802;0,00038802
28/01/2014;0,038802;0,00038802
29/01/2014;0,038802;0,00038802
30/01/2014;0,038802;0,00038802
31/01/2014;0,038802;0,00038802
03/02/2014;0,038802;0,00038802
04/02/2014;0,038874;0,00038874
05/02/2014;0,038874;0,00038874
06/02/2014;0,038874;0,00038874
07/02/2014;0,038874;0,00038874
10/02/2014;0,038874;0,00038874
11/02/2014;0,038874;0,00038874
12/02/2014;0,038874;0,00038874
13/02/2014;0,038874;0,00038874
14/02/2014;0,038874;0,00038874
17/02/2014;0,038874;0,00038874
18/02/2014;0,038874;0,00038874
19/02/2014;0,038874;0,00038874
20/02/2014;0,038874;0,00038874
21/02/2014;0,038874;0,00038874
24/02/2014;0,038874;0,00038874
25/02/2014;0,038874;0,00038874
26/02/2014;0,03909;0,00039090
27/02/2014;0,039952;0,00039952
28/02/2014;0,039952;0,00039952
05/03/2014;0,039809;0,00039809
06/03/2014;0,039809;0,00039809
07/03/2014;0,039809;0,00039809
10/03/2014;0,039809;0,00039809
11/03/2014;0,039809;0,00039809
12/03/2014;0,039809;0,00039809
13/03/2014;0,039809;0,00039809
14/03/2014;0,039809;0,00039809
17/03/2014;0,039809;0,00039809
18/03/2014;0,039809;0,00039809
19/03/2014;0,039952;0,00039952
20/03/2014;0,039952;0,00039952
21/03/2014;0,039952;0,00039952
24/03/2014;0,039952;0,00039952
25/03/2014;0,039952;0,00039952
26/03/2014;0,039952;0,00039952
27/03/2014;0,039809;0,00039809
28/03/2014;0,039809;0,00039809
31/03/2014;0,039809;0,00039809
01/04/2014;0,039809;0,00039809
02/04/2014;0,039809;0,00039809
03/04/2014;0,040705;0,00040705
04/04/2014;0,040705;0,00040705
07/04/2014;0,040705;0,00040705
08/04/2014;0,040705;0,00040705
09/04/2014;0,040705;0,00040705
10/04/2014;0,040705;0,00040705
11/04/2014;0,040705;0,00040705
14/04/2014;0,040705;0,00040705
15/04/2014;0,040705;0,00040705
16/04/2014;0,040705;0,00040705
17/04/2014;0,040705;0,00040705
22/04/2014;0,040705;0,00040705
23/04/2014;0,040705;0,00040705
24/04/2014;0,040705;0,00040705
25/04/2014;0,040705;0,00040705
28/04/2014;0,040705;0,00040705
29/04/2014;0,040705;0,00040705
30/04/2014;0,040705;0,00040705
02/05/2014;0,040705;0,00040705
05/05/2014;0,040705;0,00040705
06/05/2014;0,040705;0,00040705
07/05/2014;0,040705;0,00040705
08/05/2014;0,040705;0,00040705
09/05/2014;0,040705;0,00040705
12/05/2014;0,040705;0,00040705
13/05/2014;0,040705;0,00040705
14/05/2014;0,040705;0,00040705
15/05/2014;0,040705;0,00040705
16/05/2014;0,040705;0,00040705
19/05/2014;0,040705;0,00040705
20/05/2014;0,040705;0,00040705
21/05/2014;0,040705;0,00040705
22/05/2014;0,040705;0,00040705
23/05/2014;0,040705;0,00040705
26/05/2014;0,040705;0,00040705
27/05/2014;0,040705;0,00040705
28/05/2014;0,040705;0,00040705
29/05/2014;0,040705;0,00040705
30/05/2014;0,040705;0,00040705
02/06/2014;0,040705;0,00040705
03/06/2014;0,040705;0,00040705
04/06/2014;0,040705;0,00040705
05/06/2014;0,040705;0,00040705
06/06/2014;0,040705;0,00040705
09/06/2014;0,040849;0,00040849
10/06/2014;0,040705;0,00040705
11/06/2014;0,040705;0,00040705
12/06/2014;0,040705;0,00040705
13/06/2014;0,040705;0,00040705
16/06/2014;0,040705;0,00040705
17/06/2014;0,040705;0,00040705
18/06/2014;0,040705;0,00040705
20/06/2014;0,040705;0,00040705
23/06/2014;0,040705;0,00040705
24/06/2014;0,040705;0,00040705
25/06/2014;0,040705;0,00040705
26/06/2014;0,040705;0,00040705
27/06/2014;0,040705;0,00040705
30/06/2014;0,040705;0,00040705
01/07/2014;0,040705;0,00040705
02/07/2014;0,040705;0,00040705
03/07/2014;0,040705;0,00040705
04/07/2014;0,040705;0,00040705
07/07/2014;0,040705;0,00040705
08/07/2014;0,040705;0,00040705
09/07/2014;0,040705;0,00040705
10/07/2014;0,040705;0,00040705
11/07/2014;0,040705;0,00040705
14/07/2014;0,040705;0,00040705
15/07/2014;0,040705;0,00040705
16/07/2014;0,040705;0,00040705
17/07/2014;0,040705;0,00040705
18/07/2014;0,040705;0,00040705
21/07/2014;0,040705;0,00040705
22/07/2014;0,040705;0,00040705
23/07/2014;0,040705;0,00040705
24/07/2014;0,040705;0,00040705
25/07/2014;0,040705;0,00040705
28/07/2014;0,040705;0,00040705
29/07/2014;0,040705;0,00040705
30/07/2014;0,040705;0,00040705
31/07/2014;0,040705;0,00040705
01/08/2014;0,040705;0,00040705
04/08/2014;0,040741;0,00040741
05/08/2014;0,040741;0,00040741
06/08/2014;0,040741;0,00040741
07/08/2014;0,040741;0,00040741
08/08/2014;0,040741;0,00040741
11/08/2014;0,040741;0,00040741
12/08/2014;0,040741;0,00040741
13/08/2014;0,040741;0,00040741
14/08/2014;0,040741;0,00040741
15/08/2014;0,040777;0,00040777
18/08/2014;0,040741;0,00040741
19/08/2014;0,040741;0,00040741
20/08/2014;0,040849;0,00040849
21/08/2014;0,040777;0,00040777
22/08/2014;0,040741;0,00040741
25/08/2014;0,040849;0,00040849
26/08/2014;0,040849;0,00040849
27/08/2014;0,040741;0,00040741
28/08/2014;0,040849;0,00040849
29/08/2014;0,040741;0,00040741
01/09/2014;0,040741;0,00040741
02/09/2014;0,040741;0,00040741
03/09/2014;0,040741;0,00040741
04/09/2014;0,040741;0,00040741
05/09/2014;0,040741;0,00040741
08/09/2014;0,040741;0,00040741
09/09/2014;0,040741;0,00040741
10/09/2014;0,040849;0,00040849
11/09/2014;0,040741;0,00040741
12/09/2014;0,040741;0,00040741
15/09/2014;0,040741;0,00040741
16/09/2014;0,040741;0,00040741
17/09/2014;0,040741;0,00040741
18/09/2014;0,040741;0,00040741
19/09/2014;0,040741;0,00040741
22/09/2014;0,040741;0,00040741
23/09/2014;0,040849;0,00040849
24/09/2014;0,040849;0,00040849
25/09/2014;0,040849;0,00040849
26/09/2014;0,040741;0,00040741
29/09/2014;0,040741;0,00040741
30/09/2014;0,040741;0,00040741
01/10/2014;0,040741;0,00040741
02/10/2014;0,040741;0,00040741
03/10/2014;0,040741;0,00040741
06/10/2014;0,040741;0,00040741
07/10/2014;0,040849;0,00040849
08/10/2014;0,040849;0,00040849
09/10/2014;0,040849;0,00040849
10/10/2014;0,040849;0,00040849
13/10/2014;0,040741;0,00040741
14/10/2014;0,040849;0,00040849
15/10/2014;0,040741;0,00040741
16/10/2014;0,040849;0,00040849
17/10/2014;0,040849;0,00040849
20/10/2014;0,040849;0,00040849
21/10/2014;0,040849;0,00040849
22/10/2014;0,040849;0,00040849
23/10/2014;0,040849;0,00040849
24/10/2014;0,040849;0,00040849
27/10/2014;0,040849;0,00040849
28/10/2014;0,040849;0,00040849
29/10/2014;0,040849;0,00040849
30/10/2014;0,041743;0,00041743
31/10/2014;0,041636;0,00041636
03/11/2014;0,041636;0,00041636
04/11/2014;0,041636;0,00041636
05/11/2014;0,041743;0,00041743
06/11/2014;0,041743;0,00041743
07/11/2014;0,041743;0,00041743
10/11/2014;0,041743;0,00041743
11/11/2014;0,041743;0,00041743
12/11/2014;0,041743;0,00041743
13/11/2014;0,041743;0,00041743
14/11/2014;0,041743;0,00041743
17/11/2014;0,041743;0,00041743
18/11/2014;0,041743;0,00041743
19/11/2014;0,041743;0,00041743
20/11/2014;0,041743;0,00041743
21/11/2014;0,041743;0,00041743
24/11/2014;0,041743;0,00041743
25/11/2014;0,041743;0,00041743
26/11/2014;0,041743;0,00041743
27/11/2014;0,041743;0,00041743
28/11/2014;0,041636;0,00041636
01/12/2014;0,041636;0,00041636
02/12/2014;0,041636;0,00041636
03/12/2014;0,041743;0,00041743
04/12/2014;0,043526;0,00043526
05/12/2014;0,043526;0,00043526
08/12/2014;0,043526;0,00043526
09/12/2014;0,043455;0,00043455
10/12/2014;0,043455;0,00043455
11/12/2014;0,043526;0,00043526
12/12/2014;0,043526;0,00043526
15/12/2014;0,043526;0,00043526
16/12/2014;0,043526;0,00043526
17/12/2014;0,043526;0,00043526
18/12/2014;0,043526;0,00043526
19/12/2014;0,043526;0,00043526
22/12/2014;0,043526;0,00043526
23/12/2014;0,043455;0,00043455
24/12/2014;0,043455;0,00043455
26/12/2014;0,043455;0,00043455
29/12/2014;0,043526;0,00043526
30/12/2014;0,043455;0,00043455
31/12/2014;0,043455;0,00043455
02/01/2015;0,043455;0,00043455
05/01/2015;0,043455;0,00043455
06/01/2015;0,043455;0,00043455
07/01/2015;0,043455;0,00043455
08/01/2015;0,043455;0,00043455
09/01/2015;0,043455;0,00043455
12/01/2015;0,043455;0,00043455
13/01/2015;0,043455;0,00043455
14/01/2015;0,043455;0,00043455
15/01/2015;0,043455;0,00043455
16/01/2015;0,043455;0,00043455
19/01/2015;0,043455;0,00043455
20/01/2015;0,043455;0,00043455
21/01/2015;0,043455;0,00043455
22/01/2015;0,045301;0,00045301
23/01/2015;0,045265;0,00045265
26/01/2015;0,045265;0,00045265
27/01/2015;0,045265;0,00045265
28/01/2015;0,045265;0,00045265
29/01/2015;0,045265;0,00045265
30/01/2015;0,045265;0,00045265
02/02/2015;0,045265;0,00045265
03/02/2015;0,045301;0,00045301
04/02/2015;0,045301;0,00045301
05/02/2015;0,045301;0,00045301
06/02/2015;0,045301;0,00045301
09/02/2015;0,045301;0,00045301
10/02/2015;0,045301;0,00045301
11/02/2015;0,045301;0,00045301
12/02/2015;0,045301;0,00045301
13/02/2015;0,045301;0,00045301
18/02/2015;0,045301;0,00045301
19/02/2015;0,045301;0,00045301
20/02/2015;0,045301;0,00045301
23/02/2015;0,045301;0,00045301
24/02/2015;0,045301;0,00045301
25/02/2015;0,045301;0,00045301
26/02/2015;0,045301;0,00045301
27/02/2015;0,045301;0,00045301
02/03/2015;0,045301;0,00045301
03/03/2015;0,045301;0,00045301
04/03/2015;0,045301;0,00045301
05/03/2015;0,047103;0,00047103
06/03/2015;0,047103;0,00047103
09/03/2015;0,047103;0,00047103
10/03/2015;0,047103;0,00047103
11/03/2015;0,047103;0,00047103
12/03/2015;0,047103;0,00047103
13/03/2015;0,047103;0,00047103
16/03/2015;0,047103;0,00047103
17/03/2015;0,047103;0,00047103
18/03/2015;0,047103;0,00047103
19/03/2015;0,047103;0,00047103
20/03/2015;0,047103;0,00047103
23/03/2015;0,047138;0,00047138
24/03/2015;0,047138;0,00047138
25/03/2015;0,047138;0,00047138
26/03/2015;0,047138;0,00047138
27/03/2015;0,047138;0,00047138
30/03/2015;0,047103;0,00047103
31/03/2015;0,047103;0,00047103
01/04/2015;0,047103;0,00047103
02/04/2015;0,047103;0,00047103
06/04/2015;0,047103;0,00047103
07/04/2015;0,047103;0,00047103
08/04/2015;0,047103;0,00047103
09/04/2015;0,047103;0,00047103
10/04/2015;0,047103;0,00047103
13/04/2015;0,047103;0,00047103
14/04/2015;0,047103;0,00047103
15/04/2015;0,047103;0,00047103
16/04/2015;0,047103;0,00047103
17/04/2015;0,047103;0,00047103
20/04/2015;0,047103;0,00047103
22/04/2015;0,047103;0,00047103
23/04/2015;0,047103;0,00047103
24/04/2015;0,047103;0,00047103
27/04/2015;0,047138;0,00047138
28/04/2015;0,047173;0,00047173
29/04/2015;0,047173;0,00047173
30/04/2015;0,048897;0,00048897
04/05/2015;0,048897;0,00048897
05/05/2015;0,048967;0,00048967
06/05/2015;0,048967;0,00048967
07/05/2015;0,048967;0,00048967
08/05/2015;0,048967;0,00048967
11/05/2015;0,048967;0,00048967
12/05/2015;0,048967;0,00048967
13/05/2015;0,048967;0,00048967
14/05/2015;0,048967;0,00048967
15/05/2015;0,048967;0,00048967
18/05/2015;0,048967;0,00048967
19/05/2015;0,048967;0,00048967
20/05/2015;0,048967;0,00048967
21/05/2015;0,048967;0,00048967
22/05/2015;0,048967;0,00048967
25/05/2015;0,048967;0,00048967
26/05/2015;0,048967;0,00048967
27/05/2015;0,048967;0,00048967
28/05/2015;0,048967;0,00048967
29/05/2015;0,048967;0,00048967
01/06/2015;0,048967;0,00048967
02/06/2015;0,048967;0,00048967
03/06/2015;0,048967;0,00048967
05/06/2015;0,050753;0,00050753
08/06/2015;0,050753;0,00050753
09/06/2015;0,050753;0,00050753
10/06/2015;0,050753;0,00050753
11/06/2015;0,050753;0,00050753
12/06/2015;0,050753;0,00050753
15/06/2015;0,050753;0,00050753
16/06/2015;0,050753;0,00050753
17/06/2015;0,050753;0,00050753
18/06/2015;0,050753;0,00050753
19/06/2015;0,050753;0,00050753
22/06/2015;0,050753;0,00050753
23/06/2015;0,050753;0,00050753
24/06/2015;0,050753;0,00050753
25/06/2015;0,050753;0,00050753
26/06/2015;0,050753;0,00050753
29/06/2015;0,050753;0,00050753
30/06/2015;0,050753;0,00050753
01/07/2015;0,050753;0,00050753
02/07/2015;0,050753;0,00050753
03/07/2015;0,050753;0,00050753
06/07/2015;0,050753;0,00050753
07/07/2015;0,050753;0,00050753
08/07/2015;0,050753;0,00050753
09/07/2015;0,050753;0,00050753
10/07/2015;0,050753;0,00050753
13/07/2015;0,050753;0,00050753
14/07/2015;0,050753;0,00050753
15/07/2015;0,050753;0,00050753
16/07/2015;0,050753;0,00050753
17/07/2015;0,050753;0,00050753
20/07/2015;0,050753;0,00050753
21/07/2015;0,050753;0,00050753
22/07/2015;0,050753;0,00050753
23/07/2015;0,050753;0,00050753
24/07/2015;0,050753;0,00050753
27/07/2015;0,050753;0,00050753
28/07/2015;0,050753;0,00050753
29/07/2015;0,050753;0,00050753
30/07/2015;0,052461;0,00052461
31/07/2015;0,052461;0,00052461
03/08/2015;0,052461;0,00052461
04/08/2015;0,052461;0,00052461
05/08/2015;0,052461;0,00052461
06/08/2015;0,052461;0,00052461
07/08/2015;0,052461;0,00052461
10/08/2015;0,052461;0,00052461
11/08/2015;0,052461;0,00052461
12/08/2015;0,052461;0,00052461
13/08/2015;0,052461;0,00052461
14/08/2015;0,052461;0,00052461
17/08/2015;0,052461;0,00052461
18/08/2015;0,052461;0,00052461
19/08/2015;0,052461;0,00052461
20/08/2015;0,052461;0,00052461
21/08/2015;0,052461;0,00052461
24/08/2015;0,052461;0,00052461
25/08/2015;0,052461;0,00052461
26/08/2015;0,052461;0,00052461
27/08/2015;0,052461;0,00052461
28/08/2015;0,052461;0,00052461
31/08/2015;0,052461;0,00052461
01/09/2015;0,052461;0,00052461
02/09/2015;0,052461;0,00052461
03/09/2015;0,052461;0,00052461
04/09/2015;0,052461;0,00052461
08/09/2015;0,052461;0,00052461
09/09/2015;0,052461;0,00052461
10/09/2015;0,052461;0,00052461
11/09/2015;0,052461;0,00052461
14/09/2015;0,052461;0,00052461
15/09/2015;0,052461;0,00052461
16/09/2015;0,052461;0,00052461
17/09/2015;0,052461;0,00052461
18/09/2015;0,052461;0,00052461
21/09/2015;0,052461;0,00052461
22/09/2015;0,052461;0,00052461
23/09/2015;0,052461;0,00052461
24/09/2015;0,052461;0,00052461
25/09/2015;0,052461;0,00052461
28/09/2015;0,052461;0,00052461
29/09/2015;0,052461;0,00052461
30/09/2015;0,052461;0,00052461
01/10/2015;0,052461;0,00052461
02/10/2015;0,052461;0,00052461
05/10/2015;0,052461;0,00052461
06/10/2015;0,052461;0,00052461
07/10/2015;0,052461;0,00052461
08/10/2015;0,052461;0,00052461
09/10/2015;0,052461;0,00052461
13/10/2015;0,052461;0,00052461
14/10/2015;0,052461;0,00052461
15/10/2015;0,052461;0,00052461
16/10/2015;0,052461;0,00052461
19/10/2015;0,052461;0,00052461
20/10/2015;0,052461;0,00052461
21/10/2015;0,052461;0,00052461
22/10/2015;0,052496;0,00052496
23/10/2015;0,052496;0,00052496
26/10/2015;0,052496;0,00052496
27/10/2015;0,052496;0,00052496
28/10/2015;0,052496;0,00052496
29/10/2015;0,052496;0,00052496
30/10/2015;0,052496;0,00052496
03/11/2015;0,052496;0,00052496
04/11/2015;0,052496;0,00052496
05/11/2015;0,052496;0,00052496
06/11/2015;0,052496;0,00052496
09/11/2015;0,052496;0,00052496
10/11/2015;0,052496;0,00052496
11/11/2015;0,052496;0,00052496
12/11/2015;0,052496;0,00052496
13/11/2015;0,052496;0,00052496
16/11/2015;0,052496;0,00052496
17/11/2015;0,052496;0,00052496
18/11/2015;0,052496;0,00052496
19/11/2015;0,052496;0,00052496
20/11/2015;0,052496;0,00052496
23/11/2015;0,052496;0,00052496
24/11/2015;0,052496;0,00052496
25/11/2015;0,052496;0,00052496
26/11/2015;0,052496;0,00052496
27/11/2015;0,052496;0,00052496
30/11/2015;0,052496;0,00052496
01/12/2015;0,052496;0,00052496
02/12/2015;0,052496;0,00052496
03/12/2015;0,052496;0,00052496
04/12/2015;0,052496;0,00052496
07/12/2015;0,052496;0,00052496
08/12/2015;0,052496;0,00052496
09/12/2015;0,052496;0,00052496
10/12/2015;0,052496;0,00052496
11/12/2015;0,052496;0,00052496
14/12/2015;0,052496;0,00052496
15/12/2015;0,052496;0,00052496
16/12/2015;0,052496;0,00052496
17/12/2015;0,052496;0,00052496
18/12/2015;0,052496;0,00052496
21/12/2015;0,052496;0,00052496
22/12/2015;0,052496;0,00052496
23/12/2015;0,052496;0,00052496
24/12/2015;0,052496;0,00052496
28/12/2015;0,052496;0,00052496
29/12/2015;0,052496;0,00052496
30/12/2015;0,052496;0,00052496
31/12/2015;0,052496;0,00052496
04/01/2016;0,052496;0,00052496
05/01/2016;0,052496;0,00052496
06/01/2016;0,052496;0,00052496
07/01/2016;0,052496;0,00052496
08/01/2016;0,052496;0,00052496
11/01/2016;0,052496;0,00052496
12/01/2016;0,052496;0,00052496
13/01/2016;0,052496;0,00052496
14/01/2016;0,052496;0,00052496
15/01/2016;0,052496;0,00052496
18/01/2016;0,052496;0,00052496
19/01/2016;0,052496;0,00052496
20/01/2016;0,052496;0,00052496
21/01/2016;0,052461;0,00052461
22/01/2016;0,052461;0,00052461
25/01/2016;0,052461;0,00052461
26/01/2016;0,052461;0,00052461
27/01/2016;0,052461;0,00052461
28/01/2016;0,052461;0,00052461
29/01/2016;0,052461;0,00052461
01/02/2016;0,052461;0,00052461
02/02/2016;0,052461;0,00052461
03/02/2016;0,052461;0,00052461
04/02/2016;0,052461;0,00052461
05/02/2016;0,052461;0,00052461
10/02/2016;0,052461;0,00052461
11/02/2016;0,052461;0,00052461
12/02/2016;0,052461;0,00052461
15/02/2016;0,052461;0,00052461
16/02/2016;0,052461;0,00052461
17/02/2016;0,052461;0,00052461
18/02/2016;0,052461;0,00052461
19/02/2016;0,052461;0,00052461
22/02/2016;0,052461;0,00052461
23/02/2016;0,052461;0,00052461
24/02/2016;0,052461;0,00052461
25/02/2016;0,052461;0,00052461
26/02/2016;0,052461;0,00052461
29/02/2016;0,052461;0,00052461
01/03/2016;0,052461;0,00052461
02/03/2016;0,052461;0,00052461
03/03/2016;0,052461;0,00052461
04/03/2016;0,052461;0,00052461
07/03/2016;0,052461;0,00052461
08/03/2016;0,052461;0,00052461
09/03/2016;0,052461;0,00052461
10/03/2016;0,052461;0,00052461
11/03/2016;0,052461;0,00052461
14/03/2016;0,052461;0,00052461
15/03/2016;0,052461;0,00052461
16/03/2016;0,052461;0,00052461
17/03/2016;0,052461;0,00052461
18/03/2016;0,052461;0,00052461
21/03/2016;0,052461;0,00052461
22/03/2016;0,052461;0,00052461
23/03/2016;0,052461;0,00052461
24/03/2016;0,052461;0,00052461
28/03/2016;0,052461;0,00052461
29/03/2016;0,052461;0,00052461
30/03/2016;0,052461;0,00052461
31/03/2016;0,052461;0,00052461
01/04/2016;0,052461;0,00052461
04/04/2016;0,052461;0,00052461
05/04/2016;0,052461;0,00052461
06/04/2016;0,052461;0,00052461
07/04/2016;0,052461;0,00052461
08/04/2016;0,052461;0,00052461
11/04/2016;0,052461;0,00052461
12/04/2016;0,052461;0,00052461
13/04/2016;0,052461;0,00052461
14/04/2016;0,052461;0,00052461
15/04/2016;0,052461;0,00052461
18/04/2016;0,052461;0,00052461
19/04/2016;0,052461;0,00052461
20/04/2016;0,052461;0,00052461
22/04/2016;0,052461;0,00052461
25/04/2016;0,052461;0,00052461
26/04/2016;0,052461;0,00052461
27/04/2016;0,052461;0,00052461
28/04/2016;0,052461;0,00052461
29/04/2016;0,052461;0,00052461
02/05/2016;0,052461;0,00052461
03/05/2016;0,052461;0,00052461
04/05/2016;0,052461;0,00052461
05/05/2016;0,052461;0,00052461
06/05/2016;0,052461;0,00052461
09/05/2016;0,052461;0,00052461
10/05/2016;0,052461;0,00052461
11/05/2016;0,052461;0,00052461
12/05/2016;0,052461;0,00052461
13/05/2016;0,052461;0,00052461
16/05/2016;0,052461;0,00052461
17/05/2016;0,052461;0,00052461
18/05/2016;0,052461;0,00052461
19/05/2016;0,052461;0,00052461
20/05/2016;0,052461;0,00052461
23/05/2016;0,052461;0,00052461
24/05/2016;0,052461;0,00052461
25/05/2016;0,052461;0,00052461
27/05/2016;0,052461;0,00052461
30/05/2016;0,052461;0,00052461
31/05/2016;0,052461;0,00052461
01/06/2016;0,052461;0,00052461
02/06/2016;0,052461;0,00052461
03/06/2016;0,052461;0,00052461
06/06/2016;0,052461;0,00052461
07/06/2016;0,052461;0,00052461
08/06/2016;0,052461;0,00052461
09/06/2016;0,052461;0,00052461
10/06/2016;0,052461;0,00052461
13/06/2016;0,052461;0,00052461
14/06/2016;0,052461;0,00052461
15/06/2016;0,052461;0,00052461
16/06/2016;0,052461;0,00052461
17/06/2016;0,052461;0,00052461
20/06/2016;0,052461;0,00052461
21/06/2016;0,052461;0,00052461
22/06/2016;0,052461;0,00052461
23/06/2016;0,052461;0,00052461
24/06/2016;0,052461;0,00052461
27/06/2016;0,052461;0,00052461
28/06/2016;0,052461;0,00052461
29/06/2016;0,052461;0,00052461
30/06/2016;0,052461;0,00052461
01/07/2016;0,052461;0,00052461
04/07/2016;0,052461;0,00052461
05/07/2016;0,052461;0,00052461
06/07/2016;0,052461;0,00052461
07/07/2016;0,052461;0,00052461
08/07/2016;0,052461;0,00052461
11/07/2016;0,052461;0,00052461
12/07/2016;0,052461;0,00052461
13/07/2016;0,052461;0,00052461
14/07/2016;0,052461;0,00052461
15/07/2016;0,052461;0,00052461
18/07/2016;0,052461;0,00052461
19/07/2016;0,052461;0,00052461
20/07/2016;0,052461;0,00052461
21/07/2016;0,052461;0,00052461
22/07/2016;0,052461;0,00052461
25/07/2016;0,052461;0,00052461
26/07/2016;0,052461;0,00052461
27/07/2016;0,052461;0,00052461
28/07/2016;0,052461;0,00052461
29/07/2016;0,052461;0,00052461
01/08/2016;0,052461;0,00052461
02/08/2016;0,052461;0,00052461
03/08/2016;0,052461;0,00052461
04/08/2016;0,052461;0,00052461
05/08/2016;0,052461;0,00052461
08/08/2016;0,052461;0,00052461
09/08/2016;0,052461;0,00052461
10/08/2016;0,052461;0,00052461
11/08/2016;0,052461;0,00052461
12/08/2016;0,052461;0,00052461
15/08/2016;0,052461;0,00052461
16/08/2016;0,052461;0,00052461
17/08/2016;0,052461;0,00052461
18/08/2016;0,052461;0,00052461
19/08/2016;0,052461;0,00052461
22/08/2016;0,052461;0,00052461
23/08/2016;0,052461;0,00052461
24/08/2016;0,052461;0,00052461
25/08/2016;0,052461;0,00052461
26/08/2016;0,052461;0,00052461
29/08/2016;0,052461;0,00052461
30/08/2016;0,052461;0,00052461
31/08/2016;0,052461;0,00052461
01/09/2016;0,052461;0,00052461
02/09/2016;0,052461;0,00052461
05/09/2016;0,052461;0,00052461
06/09/2016;0,052461;0,00052461
08/09/2016;0,052461;0,00052461
09/09/2016;0,052461;0,00052461
12/09/2016;0,052461;0,00052461
13/09/2016;0,052461;0,00052461
14/09/2016;0,052461;0,00052461
15/09/2016;0,052461;0,00052461
16/09/2016;0,052461;0,00052461
19/09/2016;0,052461;0,00052461
20/09/2016;0,052461;0,00052461
21/09/2016;0,052461;0,00052461
22/09/2016;0,052461;0,00052461
23/09/2016;0,052461;0,00052461
26/09/2016;0,052461;0,00052461
27/09/2016;0,052461;0,00052461
28/09/2016;0,052461;0,00052461
29/09/2016;0,052461;0,00052461
30/09/2016;0,052461;0,00052461
03/10/2016;0,052461;0,00052461
04/10/2016;0,052461;0,00052461
05/10/2016;0,052461;0,00052461
06/10/2016;0,052461;0,00052461
07/10/2016;0,052461;0,00052461
10/10/2016;0,052461;0,00052461
11/10/2016;0,052461;0,00052461
13/10/2016;0,052461;0,00052461
14/10/2016;0,052461;0,00052461
17/10/2016;0,052461;0,00052461
18/10/2016;0,052461;0,00052461
19/10/2016;0,052461;0,00052461
20/10/2016;0,051591;0,00051591
21/10/2016;0,051591;0,00051591
24/10/2016;0,051591;0,00051591
25/10/2016;0,051591;0,00051591
26/10/2016;0,051591;0,00051591
27/10/2016;0,051591;0,00051591
28/10/2016;0,051591;0,00051591
31/10/2016;0,051591;0,00051591
01/11/2016;0,051591;0,00051591
03/11/2016;0,051591;0,00051591
04/11/2016;0,051591;0,00051591
07/11/2016;0,051591;0,00051591
08/11/2016;0,051591;0,00051591
09/11/2016;0,051591;0,00051591
10/11/2016;0,051591;0,00051591
11/11/2016;0,051591;0,00051591
14/11/2016;0,051591;0,00051591
16/11/2016;0,051591;0,00051591
17/11/2016;0,051591;0,00051591
18/11/2016;0,051591;0,00051591
21/11/2016;0,051591;0,00051591
22/11/2016;0,051591;0,00051591
23/11/2016;0,051591;0,00051591
24/11/2016;0,051591;0,00051591
25/11/2016;0,051591;0,00051591
28/11/2016;0,051591;0,00051591
29/11/2016;0,051591;0,00051591
30/11/2016;0,051591;0,00051591
01/12/2016;0,050718;0,00050718
02/12/2016;0,050718;0,00050718
05/12/2016;0,050718;0,00050718
06/12/2016;0,050718;0,00050718
07/12/2016;0,050718;0,00050718
08/12/2016;0,050718;0,00050718
09/12/2016;0,050718;0,00050718
12/12/2016;0,050718;0,00050718
13/12/2016;0,050718;0,00050718
14/12/2016;0,050718;0,00050718
15/12/2016;0,050718;0,00050718
16/12/2016;0,050718;0,00050718
19/12/2016;0,050718;0,00050718
20/12/2016;0,050718;0,00050718
21/12/2016;0,050718;0,00050718
22/12/2016;0,050718;0,00050718
23/12/2016;0,050718;0,00050718
26/12/2016;0,050718;0,00050718
27/12/2016;0,050718;0,00050718
28/12/2016;0,050718;0,00050718
29/12/2016;0,050718;0,00050718
30/12/2016;0,050718;0,00050718
02/01/2017;0,050718;0,00050718
03/01/2017;0,050718;0,00050718
04/01/2017;0,050718;0,00050718
05/01/2017;0,050718;0,00050718
06/01/2017;0,050718;0,00050718
09/01/2017;0,050718;0,00050718
10/01/2017;0,050718;0,00050718
11/01/2017;0,050718;0,00050718
12/01/2017;0,048089;0,00048089
13/01/2017;0,048089;0,00048089
16/01/2017;0,048089;0,00048089
17/01/2017;0,048089;0,00048089
18/01/2017;0,048089;0,00048089
19/01/2017;0,048089;0,00048089
20/01/2017;0,048089;0,00048089
23/01/2017;0,048089;0,00048089
24/01/2017;0,048089;0,00048089
25/01/2017;0,048089;0,00048089
26/01/2017;0,048089;0,00048089
27/01/2017;0,048089;0,00048089
30/01/2017;0,048089;0,00048089
31/01/2017;0,048089;0,00048089
01/02/2017;0,048089;0,00048089
02/02/2017;0,048089;0,00048089
03/02/2017;0,048089;0,00048089
06/02/2017;0,048089;0,00048089
07/02/2017;0,048089;0,00048089
08/02/2017;0,048089;0,00048089
09/02/2017;0,048089;0,00048089
10/02/2017;0,048089;0,00048089
13/02/2017;0,048089;0,00048089
14/02/2017;0,048089;0,00048089
15/02/2017;0,048089;0,00048089
16/02/2017;0,048089;0,00048089
17/02/2017;0,048089;0,00048089
